Timestamp,Angulo Canela (S1),Angulo Pe (S2),Dorsiflexao,Peso (kg)
2025-11-18 13:28:55.689829,-0.26955729217442137,3.3430805561565045,4.05967500787404,8.24641400847213
2025-11-18 13:28:55.740221,-1.1006788026570735,2.97283411031788,4.520550072518066,12.123099001986702
2025-11-18 13:28:55.796530,-2.260596926051181,1.74642900709398,4.4540630926882745,14.952473463034039
2025-11-18 13:28:55.847719,-2.7296939448322854,0.8687696665218088,4.045500770897208,20.62135870408565
2025-11-18 13:28:55.903435,-3.0249731190191147,0.39436921038670636,3.8663794889489345,24.75875938287936
2025-11-18 13:28:55.954453,-5.673084913318116,-1.9930399793863725,4.127082093474856,32.01716653156109
2025-11-18 13:28:56.019528,-2.83664013133236,-0.11138985371391863,3.172287437161555,43.14464095292351
2025-11-18 13:28:56.062531,-4.045891387556711,-2.0616274241732895,2.431301122926535,51.26595903691123
2025-11-18 13:28:56.124033,-0.24013108406761097,7.551119887092879,8.238288130703603,66.33804036378024
2025-11-18 13:28:56.173152,20.771655208530564,25.7800011930359,5.455383144048449,77.33830529436091
2025-11-18 13:28:56.226492,24.467204465531008,31.826869619480327,7.806702313492432,89.95133123717278
2025-11-18 13:28:56.281031,22.692216457225047,30.855340688382647,8.610161390700712,99.3378745329901
2025-11-18 13:28:56.359598,18.85299320790133,25.298292744518825,6.892336696160607,106.1885848494403
2025-11-18 13:28:56.398994,14.402440508710054,18.956092498938332,5.000689149771391,111.18042853181214
2025-11-18 13:28:56.460288,7.361527097748437,9.77877499753636,2.8642850593310363,114.82369463469877
2025-11-18 13:28:56.497211,-3.0711429590331685,-3.4829028334886356,0.03527728508764616,117.44488789872594
2025-11-18 13:28:56.549453,-14.686350059098984,-16.71609332055216,-1.582706101910064,119.33093389877467
2025-11-18 13:28:56.605090,-22.602140869390247,-24.147211692735905,-1.098033663802544,120.70745285603334
2025-11-18 13:28:56.658948,-9.254573346948613,-14.285677056875732,-4.584066550384007,121.67697635868717
2025-11-18 13:28:56.718099,-2.6243974957931817,-5.425549160671569,-2.3541145053352737,122.3845770645421
